date,product_id,product_name,region,units_sold,price,revenue,marketing_spend,discount,inventory
2026-01-23,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,139.55,0.0,307
2026-01-23,P004,ShieldCase Armor,West,22,599.0,13178.0,195.6,0.0,320
2026-01-24,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,181.52,0.0,337
2026-01-24,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,170.13,0.0,59
2026-01-24,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,182.76,0.0,269
2026-01-24,P004,ShieldCase Armor,North,27,599.0,16173.0,138.29,0.0,389
2026-01-24,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,136.14,0.0,394
2026-01-24,P002,PulseFit Smart Watch,South,9,4999.0,44991.0,157.43,0.0,270
2026-01-24,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,133.8,0.0,376
2026-01-24,P004,ShieldCase Armor,South,25,599.0,14975.0,131.51,0.0,94
2026-01-24,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,119.83,0.0,103
2026-01-24,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,158.19,0.0,343
2026-01-24,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,90.62,0.0,189
2026-01-24,P004,ShieldCase Armor,East,24,599.0,14376.0,108.64,0.0,310
2026-01-24,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,156.17,0.0,312
2026-01-24,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,161.99,0.0,209
2026-01-24,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,160.43,0.0,238
2026-01-24,P004,ShieldCase Armor,West,28,599.0,16772.0,146.89,0.0,75
2026-01-25,P001,AirWave Earbuds Pro,North,21,2499.0,52479.0,126.29,0.0,337
2026-01-25,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,140.17,0.0,388
2026-01-25,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,141.02,0.0,228
2026-01-25,P004,ShieldCase Armor,North,19,599.0,11381.0,188.17,0.0,395
2026-01-25,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,206.62,0.0,77
2026-01-25,P002,PulseFit Smart Watch,South,9,4999.0,44991.0,137.41,0.0,137
2026-01-25,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,119.79,0.0,143
2026-01-25,P004,ShieldCase Armor,South,29,599.0,17371.0,164.35,0.0,123
2026-01-25,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,111.15,0.0,332
2026-01-25,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,141.33,0.0,308
2026-01-25,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,132.43,0.0,191
2026-01-25,P004,ShieldCase Armor,East,26,599.0,15574.0,106.73,0.0,79
2026-01-25,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,146.87,0.0,164
2026-01-25,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,145.91,0.0,164
2026-01-25,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,172.79,0.0,236
2026-01-25,P004,ShieldCase Armor,West,24,599.0,14376.0,150.03,0.0,179
2026-01-26,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,98.82,0.0,361
2026-01-26,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,138.65,0.0,99
2026-01-26,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,154.87,0.0,74
2026-01-26,P004,ShieldCase Armor,North,23,599.0,13777.0,148.91,0.0,145
2026-01-26,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,118.46,0.0,232
2026-01-26,P002,PulseFit Smart Watch,South,9,4999.0,44991.0,178.24,0.0,381
2026-01-26,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,124.49,0.0,264
2026-01-26,P004,ShieldCase Armor,South,24,599.0,14376.0,113.89,0.0,156
2026-01-26,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,106.2,0.0,208
2026-01-26,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,128.01,0.0,397
2026-01-26,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,124.91,0.0,187
2026-01-26,P004,ShieldCase Armor,East,23,599.0,13777.0,151.18,0.0,328
2026-01-26,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,219.83,0.0,124
2026-01-26,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,170.55,0.0,145
2026-01-26,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,101.11,0.0,237
2026-01-26,P004,ShieldCase Armor,West,25,599.0,14975.0,137.49,0.0,342
2026-01-27,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,110.87,0.0,149
2026-01-27,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,143.99,0.0,167
2026-01-27,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,149.09,0.0,340
2026-01-27,P004,ShieldCase Armor,North,22,599.0,13178.0,143.1,0.0,250
2026-01-27,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,156.16,0.0,393
2026-01-27,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,153.47,0.0,248
2026-01-27,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,193.23,0.0,296
2026-01-27,P004,ShieldCase Armor,South,24,599.0,14376.0,133.57,0.0,287
2026-01-27,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,147.27,0.0,204
2026-01-27,P002,PulseFit Smart Watch,East,8,4999.0,39992.0,133.17,0.0,291
2026-01-27,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,154.09,0.0,152
2026-01-27,P004,ShieldCase Armor,East,29,599.0,17371.0,172.78,0.0,384
2026-01-27,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,173.0,0.0,330
2026-01-27,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,178.53,0.0,210
2026-01-27,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,143.84,0.0,377
2026-01-27,P004,ShieldCase Armor,West,24,599.0,14376.0,168.64,0.0,95
2026-01-28,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,144.27,0.0,220
2026-01-28,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,143.39,0.0,131
2026-01-28,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,193.73,0.0,137
2026-01-28,P004,ShieldCase Armor,North,28,599.0,16772.0,112.75,0.0,317
2026-01-28,P001,AirWave Earbuds Pro,South,21,2499.0,52479.0,182.61,0.0,172
2026-01-28,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,114.94,0.0,317
2026-01-28,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,193.33,0.0,60
2026-01-28,P004,ShieldCase Armor,South,26,599.0,15574.0,165.97,0.0,399
2026-01-28,P001,AirWave Earbuds Pro,East,21,2499.0,52479.0,102.51,0.0,352
2026-01-28,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,136.59,0.0,384
2026-01-28,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,117.36,0.0,110
2026-01-28,P004,ShieldCase Armor,East,23,599.0,13777.0,172.21,0.0,249
2026-01-28,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,113.61,0.0,280
2026-01-28,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,141.68,0.0,118
2026-01-28,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,170.89,0.0,107
2026-01-28,P004,ShieldCase Armor,West,24,599.0,14376.0,118.67,0.0,307
2026-01-29,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,164.12,0.0,358
2026-01-29,P002,PulseFit Smart Watch,North,9,4999.0,44991.0,128.42,0.0,390
2026-01-29,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,127.17,0.0,184
2026-01-29,P004,ShieldCase Armor,North,22,599.0,13178.0,102.61,0.0,291
2026-01-29,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,144.73,0.0,274
2026-01-29,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,137.97,0.0,163
2026-01-29,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,154.56,0.0,292
2026-01-29,P004,ShieldCase Armor,South,28,599.0,16772.0,164.65,0.0,243
2026-01-29,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,152.84,0.0,191
2026-01-29,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,131.99,0.0,359
2026-01-29,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,151.26,0.0,238
2026-01-29,P004,ShieldCase Armor,East,28,599.0,16772.0,155.91,0.0,393
2026-01-29,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,165.2,0.0,363
2026-01-29,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,152.35,0.0,110
2026-01-29,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,136.21,0.0,392
2026-01-29,P004,ShieldCase Armor,West,26,599.0,15574.0,125.4,0.0,260
2026-01-30,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,111.21,0.0,374
2026-01-30,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,85.43,0.0,146
2026-01-30,P003,EchoBeam Speaker Mini,North,16,1799.0,28784.0,137.24,0.0,327
2026-01-30,P004,ShieldCase Armor,North,26,599.0,15574.0,171.78,0.0,97
2026-01-30,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,179.92,0.0,348
2026-01-30,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,165.67,0.0,117
2026-01-30,P003,EchoBeam Speaker Mini,South,16,1799.0,28784.0,177.03,0.0,275
2026-01-30,P004,ShieldCase Armor,South,30,599.0,17970.0,132.77,0.0,180
2026-01-30,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,150.8,0.0,338
2026-01-30,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,168.77,0.0,218
2026-01-30,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,197.37,0.0,284
2026-01-30,P004,ShieldCase Armor,East,27,599.0,16173.0,85.08,0.0,337
2026-01-30,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,162.32,0.0,346
2026-01-30,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,139.02,0.0,325
2026-01-30,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,185.44,0.0,174
2026-01-30,P004,ShieldCase Armor,West,26,599.0,15574.0,139.98,0.0,263
2026-01-31,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,160.1,0.0,363
2026-01-31,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,145.95,0.0,299
2026-01-31,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,176.04,0.0,123
2026-01-31,P004,ShieldCase Armor,North,24,599.0,14376.0,130.94,0.0,57
2026-01-31,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,148.74,0.0,177
2026-01-31,P002,PulseFit Smart Watch,South,9,4999.0,44991.0,174.95,0.0,369
2026-01-31,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,159.91,0.0,364
2026-01-31,P004,ShieldCase Armor,South,22,599.0,13178.0,148.65,0.0,133
2026-01-31,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,161.39,0.0,237
2026-01-31,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,167.09,0.0,264
2026-01-31,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,144.41,0.0,319
2026-01-31,P004,ShieldCase Armor,East,26,599.0,15574.0,160.34,0.0,96
2026-01-31,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,166.84,0.0,165
2026-01-31,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,185.0,0.0,250
2026-01-31,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,105.18,0.0,328
2026-01-31,P004,ShieldCase Armor,West,25,599.0,14975.0,115.66,0.0,100
2026-02-01,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,107.72,0.0,266
2026-02-01,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,100.63,0.0,367
2026-02-01,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,148.3,0.0,374
2026-02-01,P004,ShieldCase Armor,North,24,599.0,14376.0,125.96,0.0,216
2026-02-01,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,133.85,0.0,320
2026-02-01,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,144.28,0.0,94
2026-02-01,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,139.46,0.0,302
2026-02-01,P004,ShieldCase Armor,South,23,599.0,13777.0,133.26,0.0,266
2026-02-01,P001,AirWave Earbuds Pro,East,23,2499.0,57477.0,162.63,0.0,58
2026-02-01,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,122.7,0.0,210
2026-02-01,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,143.67,0.0,388
2026-02-01,P004,ShieldCase Armor,East,28,599.0,16772.0,166.99,0.0,375
2026-02-01,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,163.05,0.0,99
2026-02-01,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,186.28,0.0,146
2026-02-01,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,204.05,0.0,150
2026-02-01,P004,ShieldCase Armor,West,25,599.0,14975.0,157.54,0.0,280
2026-02-02,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,112.46,0.0,60
2026-02-02,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,137.52,0.0,96
2026-02-02,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,150.64,0.0,133
2026-02-02,P004,ShieldCase Armor,North,26,599.0,15574.0,155.01,0.0,69
2026-02-02,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,203.72,0.0,247
2026-02-02,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,139.72,0.0,142
2026-02-02,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,196.32,0.0,294
2026-02-02,P004,ShieldCase Armor,South,26,599.0,15574.0,146.77,0.0,251
2026-02-02,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,152.21,0.0,55
2026-02-02,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,136.77,0.0,146
2026-02-02,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,156.13,0.0,175
2026-02-02,P004,ShieldCase Armor,East,24,599.0,14376.0,171.3,0.0,338
2026-02-02,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,132.82,0.0,203
2026-02-02,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,180.47,0.0,369
2026-02-02,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,129.03,0.0,74
2026-02-02,P004,ShieldCase Armor,West,24,599.0,14376.0,144.36,0.0,337
2026-02-03,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,174.99,0.0,199
2026-02-03,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,166.13,0.0,199
2026-02-03,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,134.27,0.0,122
2026-02-03,P004,ShieldCase Armor,North,28,599.0,16772.0,172.94,0.0,71
2026-02-03,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,151.19,0.0,217
2026-02-03,P002,PulseFit Smart Watch,South,9,4999.0,44991.0,155.33,0.0,62
2026-02-03,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,121.42,0.0,129
2026-02-03,P004,ShieldCase Armor,South,22,599.0,13178.0,138.86,0.0,308
2026-02-03,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,123.74,0.0,261
2026-02-03,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,169.52,0.0,399
2026-02-03,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,167.31,0.0,311
2026-02-03,P004,ShieldCase Armor,East,23,599.0,13777.0,153.42,0.0,230
2026-02-03,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,166.18,0.0,367
2026-02-03,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,139.85,0.0,256
2026-02-03,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,116.32,0.0,106
2026-02-03,P004,ShieldCase Armor,West,26,599.0,15574.0,185.11,0.0,258
2026-02-04,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,151.24,0.0,297
2026-02-04,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,182.96,0.0,211
2026-02-04,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,162.61,0.0,294
2026-02-04,P004,ShieldCase Armor,North,23,599.0,13777.0,164.0,0.0,223
2026-02-04,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,162.81,0.0,158
2026-02-04,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,120.93,0.0,259
2026-02-04,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,121.03,0.0,273
2026-02-04,P004,ShieldCase Armor,South,25,599.0,14975.0,140.82,0.0,96
2026-02-04,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,128.42,0.0,84
2026-02-04,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,152.18,0.0,128
2026-02-04,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,183.94,0.0,306
2026-02-04,P004,ShieldCase Armor,East,26,599.0,15574.0,162.64,0.0,103
2026-02-04,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,168.48,0.0,237
2026-02-04,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,166.99,0.0,133
2026-02-04,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,106.17,0.0,149
2026-02-04,P004,ShieldCase Armor,West,23,599.0,13777.0,132.3,0.0,238
2026-02-05,P001,AirWave Earbuds Pro,North,21,2499.0,52479.0,142.4,0.0,240
2026-02-05,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,121.57,0.0,218
2026-02-05,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,187.47,0.0,173
2026-02-05,P004,ShieldCase Armor,North,22,599.0,13178.0,166.32,0.0,51
2026-02-05,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,196.2,0.0,168
2026-02-05,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,203.27,0.0,112
2026-02-05,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,144.2,0.0,206
2026-02-05,P004,ShieldCase Armor,South,23,599.0,13777.0,158.11,0.0,232
2026-02-05,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,142.65,0.0,234
2026-02-05,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,154.92,0.0,226
2026-02-05,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,133.34,0.0,188
2026-02-05,P004,ShieldCase Armor,East,25,599.0,14975.0,136.83,0.0,142
2026-02-05,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,95.56,0.0,205
2026-02-05,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,128.09,0.0,399
2026-02-05,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,124.32,0.0,374
2026-02-05,P004,ShieldCase Armor,West,25,599.0,14975.0,155.3,0.0,166
2026-02-06,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,149.53,0.0,249
2026-02-06,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,121.89,0.0,306
2026-02-06,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,73.2,0.0,176
2026-02-06,P004,ShieldCase Armor,North,28,599.0,16772.0,174.91,0.0,387
2026-02-06,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,191.63,0.0,295
2026-02-06,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,118.88,0.0,240
2026-02-06,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,151.94,0.0,66
2026-02-06,P004,ShieldCase Armor,South,24,599.0,14376.0,209.19,0.0,354
2026-02-06,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,190.08,0.0,239
2026-02-06,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,135.45,0.0,173
2026-02-06,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,113.1,0.0,250
2026-02-06,P004,ShieldCase Armor,East,25,599.0,14975.0,151.57,0.0,323
2026-02-06,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,94.28,0.0,317
2026-02-06,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,165.97,0.0,80
2026-02-06,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,191.12,0.0,264
2026-02-06,P004,ShieldCase Armor,West,21,599.0,12579.0,151.71,0.0,227
2026-02-07,P001,AirWave Earbuds Pro,North,18,2499.0,44982.0,118.97,0.0,277
2026-02-07,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,109.72,0.0,184
2026-02-07,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,133.09,0.0,215
2026-02-07,P004,ShieldCase Armor,North,24,599.0,14376.0,187.06,0.0,236
2026-02-07,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,152.37,0.0,249
2026-02-07,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,190.48,0.0,284
2026-02-07,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,170.61,0.0,58
2026-02-07,P004,ShieldCase Armor,South,22,599.0,13178.0,123.72,0.0,154
2026-02-07,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,128.22,0.0,75
2026-02-07,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,109.6,0.0,152
2026-02-07,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,147.92,0.0,377
2026-02-07,P004,ShieldCase Armor,East,25,599.0,14975.0,136.98,0.0,62
2026-02-07,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,145.15,0.0,95
2026-02-07,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,107.94,0.0,382
2026-02-07,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,112.93,0.0,237
2026-02-07,P004,ShieldCase Armor,West,24,599.0,14376.0,161.46,0.0,365
2026-02-08,P001,AirWave Earbuds Pro,North,16,2499.0,39984.0,150.44,0.0,249
2026-02-08,P002,PulseFit Smart Watch,North,11,4999.0,54989.0,127.07,0.0,106
2026-02-08,P003,EchoBeam Speaker Mini,North,14,1799.0,25186.0,155.52,0.0,260
2026-02-08,P004,ShieldCase Armor,North,22,599.0,13178.0,122.67,0.0,399
2026-02-08,P001,AirWave Earbuds Pro,South,22,2499.0,54978.0,141.81,0.0,372
2026-02-08,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,66.93,0.0,337
2026-02-08,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,174.29,0.0,232
2026-02-08,P004,ShieldCase Armor,South,24,599.0,14376.0,177.71,0.0,296
2026-02-08,P001,AirWave Earbuds Pro,East,15,2499.0,37485.0,110.35,0.0,62
2026-02-08,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,141.18,0.0,229
2026-02-08,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,156.43,0.0,98
2026-02-08,P004,ShieldCase Armor,East,26,599.0,15574.0,156.01,0.0,72
2026-02-08,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,106.61,0.0,84
2026-02-08,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,145.0,0.0,283
2026-02-08,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,128.42,0.0,228
2026-02-08,P004,ShieldCase Armor,West,28,599.0,16772.0,172.58,0.0,289
2026-02-09,P001,AirWave Earbuds Pro,North,17,2499.0,42483.0,84.41,0.0,209
2026-02-09,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,127.64,0.0,87
2026-02-09,P003,EchoBeam Speaker Mini,North,15,1799.0,26985.0,124.15,0.0,237
2026-02-09,P004,ShieldCase Armor,North,26,599.0,15574.0,116.59,0.0,365
2026-02-09,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,182.67,0.0,378
2026-02-09,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,184.01,0.0,360
2026-02-09,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,79.9,0.0,325
2026-02-09,P004,ShieldCase Armor,South,27,599.0,16173.0,103.49,0.0,382
2026-02-09,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,160.15,0.0,68
2026-02-09,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,130.7,0.0,164
2026-02-09,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,160.53,0.0,170
2026-02-09,P004,ShieldCase Armor,East,27,599.0,16173.0,126.03,0.0,184
2026-02-09,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,163.36,0.0,391
2026-02-09,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,154.47,0.0,64
2026-02-09,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,155.82,0.0,109
2026-02-09,P004,ShieldCase Armor,West,24,599.0,14376.0,131.08,0.0,99
2026-02-10,P001,AirWave Earbuds Pro,North,20,2499.0,49980.0,169.07,0.0,293
2026-02-10,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,78.79,0.0,377
2026-02-10,P003,EchoBeam Speaker Mini,North,13,1799.0,23387.0,178.83,0.0,197
2026-02-10,P004,ShieldCase Armor,North,25,599.0,14975.0,59.51,0.0,271
2026-02-10,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,160.15,0.0,263
2026-02-10,P002,PulseFit Smart Watch,South,11,4999.0,54989.0,143.69,0.0,190
2026-02-10,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,110.04,0.0,122
2026-02-10,P004,ShieldCase Armor,South,22,599.0,13178.0,94.56,0.0,369
2026-02-10,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,195.26,0.0,233
2026-02-10,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,134.6,0.0,347
2026-02-10,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,178.08,0.0,282
2026-02-10,P004,ShieldCase Armor,East,24,599.0,14376.0,148.36,0.0,180
2026-02-10,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,128.21,0.0,187
2026-02-10,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,127.54,0.0,136
2026-02-10,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,179.1,0.0,133
2026-02-10,P004,ShieldCase Armor,West,26,599.0,15574.0,154.75,0.0,252
2026-02-11,P001,AirWave Earbuds Pro,North,19,2499.0,47481.0,146.01,0.0,61
2026-02-11,P002,PulseFit Smart Watch,North,10,4999.0,49990.0,163.03,0.0,199
2026-02-11,P003,EchoBeam Speaker Mini,North,12,1799.0,21588.0,70.85,0.0,168
2026-02-11,P004,ShieldCase Armor,North,26,599.0,15574.0,164.27,0.0,283
2026-02-11,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,194.69,0.0,123
2026-02-11,P002,PulseFit Smart Watch,South,10,4999.0,49990.0,167.84,0.0,145
2026-02-11,P003,EchoBeam Speaker Mini,South,16,1799.0,28784.0,140.49,0.0,209
2026-02-11,P004,ShieldCase Armor,South,22,599.0,13178.0,196.57,0.0,203
2026-02-11,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,163.59,0.0,329
2026-02-11,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,110.93,0.0,349
2026-02-11,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,120.76,0.0,178
2026-02-11,P004,ShieldCase Armor,East,24,599.0,14376.0,132.39,0.0,103
2026-02-11,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,197.78,0.0,74
